	NR	NRName	CID	EC50
567	NR1H2	LXR_beta	8724	0.406
5145	NR1C2	PPAR_delta	6549	0.409
9032	NR2B1	RXR_alpha	6078	0.409
913	NR1C1	PPAR_alpha	3589	0.41
1351	NR1C1	PPAR_alpha	4027	0.41
2448	NR1C1	PPAR_alpha	9040	0.41
3480	NR1C1	PPAR_alpha	11331	0.41
3590	NR1H4	FXR	5785	0.41
3717	NR1H4	FXR	5912	0.41
5457	NR1C2	PPAR_delta	6861	0.41
7641	NR1C3	PPAR_gamma	8006	0.41
6460	NR1C3	PPAR_gamma	3188	0.411
6511	NR1C3	PPAR_gamma	3239	0.412
7765	NR1C3	PPAR_gamma	8130	0.417
1209	NR1C1	PPAR_alpha	3885	0.42
254	NR1H2	LXR_beta	5585	0.42
257	NR1H2	LXR_beta	5588	0.42
4006	NR1H3	LXR_alpha	10350	0.42
4629	NR1C2	PPAR_delta	2296	0.42
4755	NR1C2	PPAR_delta	2422	0.42
5331	NR1C2	PPAR_delta	6735	0.42
5695	NR1C3	PPAR_gamma	1869	0.42
6182	NR1C3	PPAR_gamma	2910	0.42
6662	NR1C3	PPAR_gamma	4459	0.42
6949	NR1C3	PPAR_gamma	4746	0.42
8951	NR2B1	RXR_alpha	5997	0.42
3526	NR1H4	FXR	5721	0.424
6423	NR1C3	PPAR_gamma	3151	0.425
876	NR1C1	PPAR_alpha	3552	0.429
224	NR1H2	LXR_beta	5555	0.43
429	NR1H2	LXR_beta	8586	0.43
3806	NR1H3	LXR_alpha	7894	0.43
3851	NR1H3	LXR_alpha	7940	0.43
4588	NR1C2	PPAR_delta	2255	0.43
5688	NR1C3	PPAR_gamma	1862	0.43
6251	NR1C3	PPAR_gamma	2979	0.43
6442	NR1C3	PPAR_gamma	3170	0.43
6760	NR1C3	PPAR_gamma	4557	0.43
7346	NR1C3	PPAR_gamma	7060	0.43
9230	NR2B3	RXR_gamma	4284	0.43
7723	NR1C3	PPAR_gamma	8088	0.431
1025	NR1C1	PPAR_alpha	3701	0.432
2781	NR1C1	PPAR_alpha	9373	0.435
3887	NR1H3	LXR_alpha	10231	0.435
1773	NR1C1	PPAR_alpha	5328	0.437
3316	NR1C1	PPAR_alpha	11167	0.437
7707	NR1C3	PPAR_gamma	8072	0.437
3520	NR1H4	FXR	5715	0.439
9229	NR2B3	RXR_gamma	4283	0.44
1834	NR1C1	PPAR_alpha	5389	0.444
3376	NR1C1	PPAR_alpha	11227	0.444
3515	NR1H4	FXR	5710	0.447
8360	NR1C3	PPAR_gamma	9702	0.449
378	NR1H2	LXR_beta	8535	0.45
796	NR1H2	LXR_beta	8953	0.45
1909	NR1C1	PPAR_alpha	7377	0.45
2293	NR1C1	PPAR_alpha	7761	0.45
4219	NR1H3	LXR_alpha	10563	0.45
6393	NR1C3	PPAR_gamma	3121	0.45
6761	NR1C3	PPAR_gamma	4558	0.45
8199	NR1C3	PPAR_gamma	9541	0.45
9112	NR2B1	RXR_alpha	6158	0.45
2519	NR1C1	PPAR_alpha	9111	0.451
2890	NR1C1	PPAR_alpha	9482	0.451
2172	NR1C1	PPAR_alpha	7640	0.454
6358	NR1C3	PPAR_gamma	3086	0.454
9039	NR2B1	RXR_alpha	6085	0.455
4872	NR1C2	PPAR_delta	2539	0.457
8368	NR1C3	PPAR_gamma	9710	0.458
396	NR1H2	LXR_beta	8553	0.46
5468	NR1C2	PPAR_delta	6872	0.46
7291	NR1C3	PPAR_gamma	7005	0.46
7888	NR1C3	PPAR_gamma	8253	0.46
8340	NR1C3	PPAR_gamma	9682	0.46
8946	NR2B1	RXR_alpha	5992	0.46
6469	NR1C3	PPAR_gamma	3197	0.464
4529	NR1C2	PPAR_delta	2196	0.465
6091	NR1C3	PPAR_gamma	2819	0.465
1203	NR1C1	PPAR_alpha	3879	0.466
4061	NR1H3	LXR_alpha	10405	0.467
317	NR1H2	LXR_beta	5648	0.47
417	NR1H2	LXR_beta	8574	0.47
798	NR1H2	LXR_beta	8955	0.47
4349	NR1C2	PPAR_delta	1671	0.47
4630	NR1C2	PPAR_delta	2297	0.47
5344	NR1C2	PPAR_delta	6748	0.47
5392	NR1C2	PPAR_delta	6796	0.47
5698	NR1C3	PPAR_gamma	1872	0.47
6098	NR1C3	PPAR_gamma	2826	0.47
6185	NR1C3	PPAR_gamma	2913	0.47
6953	NR1C3	PPAR_gamma	4750	0.47
6958	NR1C3	PPAR_gamma	4755	0.47
7455	NR1C3	PPAR_gamma	7169	0.47
8942	NR2B1	RXR_alpha	5988	0.47
1644	NR1C1	PPAR_alpha	5199	0.471
3189	NR1C1	PPAR_alpha	11040	0.471
9630	NR2B2	RXR_beta	4242	0.472
982	NR1C1	PPAR_alpha	3658	0.474
1917	NR1C1	PPAR_alpha	7385	0.476
4092	NR1H3	LXR_alpha	10436	0.477
6154	NR1C3	PPAR_gamma	2882	0.478
7563	NR1C3	PPAR_gamma	7277	0.479
979	NR1C1	PPAR_alpha	3655	0.48
4229	NR1H3	LXR_alpha	10573	0.48
5387	NR1C2	PPAR_delta	6791	0.48
5967	NR1C3	PPAR_gamma	2141	0.48
6441	NR1C3	PPAR_gamma	3169	0.48
7656	NR1C3	PPAR_gamma	8021	0.48
7255	NR1C3	PPAR_gamma	6417	0.485
9479	NR2B2	RXR_beta	4091	0.486
1092	NR1C1	PPAR_alpha	3768	0.488
2835	NR1C1	PPAR_alpha	9427	0.488
7785	NR1C3	PPAR_gamma	8150	0.489
3428	NR1C1	PPAR_alpha	11279	0.49
273	NR1H2	LXR_beta	5604	0.49
2391	NR1C1	PPAR_alpha	8983	0.49
4405	NR1C2	PPAR_delta	1727	0.49
4820	NR1C2	PPAR_delta	2487	0.49
5102	NR1C2	PPAR_delta	6506	0.49
6218	NR1C3	PPAR_gamma	2946	0.49
7690	NR1C3	PPAR_gamma	8055	0.49
7890	NR1C3	PPAR_gamma	8255	0.49
8136	NR1C3	PPAR_gamma	8501	0.49
9105	NR2B1	RXR_alpha	6151	0.49
7649	NR1C3	PPAR_gamma	8014	0.492
7019	NR1C3	PPAR_gamma	4816	0.494
119	NR1H2	LXR_beta	5450	0.5
870	NR1C1	PPAR_alpha	3546	0.5
981	NR1C1	PPAR_alpha	3657	0.5
1745	NR1C1	PPAR_alpha	5300	0.5
1848	NR1C1	PPAR_alpha	5403	0.5
2016	NR1C1	PPAR_alpha	7484	0.5
2095	NR1C1	PPAR_alpha	7563	0.5
2187	NR1C1	PPAR_alpha	7655	0.5
2217	NR1C1	PPAR_alpha	7685	0.5
2610	NR1C1	PPAR_alpha	9202	0.5
2850	NR1C1	PPAR_alpha	9442	0.5
3289	NR1C1	PPAR_alpha	11140	0.5
3390	NR1C1	PPAR_alpha	11241	0.5
4160	NR1H3	LXR_alpha	10504	0.5
4180	NR1H3	LXR_alpha	10524	0.5
4594	NR1C2	PPAR_delta	2261	0.5
4739	NR1C2	PPAR_delta	2406	0.5
5297	NR1C2	PPAR_delta	6701	0.5
5536	NR1C2	PPAR_delta	6940	0.5
6204	NR1C3	PPAR_gamma	2932	0.5
7365	NR1C3	PPAR_gamma	7079	0.5
7586	NR1C3	PPAR_gamma	7300	0.5
7630	NR1C3	PPAR_gamma	7995	0.5
8197	NR1C3	PPAR_gamma	9539	0.5
8227	NR1C3	PPAR_gamma	9569	0.5
9221	NR2B3	RXR_gamma	4275	0.5
5255	NR1C2	PPAR_delta	6659	0.501
5265	NR1C2	PPAR_delta	6669	0.501
5562	NR1C2	PPAR_delta	6966	0.501
5567	NR1C2	PPAR_delta	6971	0.501
5569	NR1C2	PPAR_delta	6973	0.501
5581	NR1C2	PPAR_delta	6985	0.501
7053	NR1C3	PPAR_gamma	4850	0.501
1831	NR1C1	PPAR_alpha	5386	0.504
1918	NR1C1	PPAR_alpha	7386	0.504
6692	NR1C3	PPAR_gamma	4489	0.504
7494	NR1C3	PPAR_gamma	7208	0.506
9151	NR2B1	RXR_alpha	6197	0.506
489	NR1H2	LXR_beta	8646	0.51
2510	NR1C1	PPAR_alpha	9102	0.51
5432	NR1C2	PPAR_delta	6836	0.51
5444	NR1C2	PPAR_delta	6848	0.51
5690	NR1C3	PPAR_gamma	1864	0.51
6224	NR1C3	PPAR_gamma	2952	0.51
639	NR1H2	LXR_beta	8796	0.512
9024	NR2B1	RXR_alpha	6070	0.514
9431	NR2B2	RXR_beta	4043	0.517
382	NR1H2	LXR_beta	8539	0.52
4948	NR1C2	PPAR_delta	2615	0.52
7760	NR1C3	PPAR_gamma	8125	0.52
2480	NR1C1	PPAR_alpha	9072	0.523
4406	NR1C2	PPAR_delta	1728	0.523
8024	NR1C3	PPAR_gamma	8389	0.523
633	NR1H2	LXR_beta	8790	0.525
5128	NR1C2	PPAR_delta	6532	0.527
9170	NR2B1	RXR_alpha	6216	0.527
403	NR1H2	LXR_beta	8560	0.53
3982	NR1H3	LXR_alpha	10326	0.53
4976	NR1C2	PPAR_delta	2643	0.53
5638	NR1C3	PPAR_gamma	1812	0.53
5994	NR1C3	PPAR_gamma	2722	0.53
6538	NR1C3	PPAR_gamma	4335	0.53
3512	NR1H4	FXR	5707	0.534
5183	NR1C2	PPAR_delta	6587	0.534
7924	NR1C3	PPAR_gamma	8289	0.534
3993	NR1H3	LXR_alpha	10337	0.54
4241	NR1H3	LXR_alpha	10585	0.54
4807	NR1C2	PPAR_delta	2474	0.54
5700	NR1C3	PPAR_gamma	1874	0.54
6122	NR1C3	PPAR_gamma	2850	0.54
6796	NR1C3	PPAR_gamma	4593	0.54
6829	NR1C3	PPAR_gamma	4626	0.54
8180	NR1C3	PPAR_gamma	9522	0.54
2768	NR1C1	PPAR_alpha	9360	0.542
1215	NR1C1	PPAR_alpha	3891	0.544
5469	NR1C2	PPAR_delta	6873	0.544
1829	NR1C1	PPAR_alpha	5384	0.546
3372	NR1C1	PPAR_alpha	11223	0.546
2144	NR1C1	PPAR_alpha	7612	0.549
6320	NR1C3	PPAR_gamma	3048	0.549
2817	NR1C1	PPAR_alpha	9409	0.55
5207	NR1C2	PPAR_delta	6611	0.55
6947	NR1C3	PPAR_gamma	4744	0.55
7705	NR1C3	PPAR_gamma	8070	0.55
2699	NR1C1	PPAR_alpha	9291	0.555
1197	NR1C1	PPAR_alpha	3873	0.558
9257	NR2B3	RXR_gamma	4311	0.558
1646	NR1C1	PPAR_alpha	5201	0.559
1835	NR1C1	PPAR_alpha	5390	0.559
3191	NR1C1	PPAR_alpha	11042	0.559
3377	NR1C1	PPAR_alpha	11228	0.559
316	NR1H2	LXR_beta	5647	0.56
933	NR1C1	PPAR_alpha	3609	0.56
4812	NR1C2	PPAR_delta	2479	0.56
4814	NR1C2	PPAR_delta	2481	0.56
4879	NR1C2	PPAR_delta	2546	0.56
6168	NR1C3	PPAR_gamma	2896	0.56
6756	NR1C3	PPAR_gamma	4553	0.56
7702	NR1C3	PPAR_gamma	8067	0.56
7779	NR1C3	PPAR_gamma	8144	0.56
5000	NR1C2	PPAR_delta	2667	0.561
636	NR1H2	LXR_beta	8793	0.565
1977	NR1C1	PPAR_alpha	7445	0.57
2219	NR1C1	PPAR_alpha	7687	0.57
4009	NR1H3	LXR_alpha	10353	0.57
4348	NR1C2	PPAR_delta	1670	0.57
5632	NR1C3	PPAR_gamma	1806	0.57
7962	NR1C3	PPAR_gamma	8327	0.57
6906	NR1C3	PPAR_gamma	4703	0.571
475	NR1H2	LXR_beta	8632	0.572
7013	NR1C3	PPAR_gamma	4810	0.574
6495	NR1C3	PPAR_gamma	3223	0.576
645	NR1H2	LXR_beta	8802	0.58
795	NR1H2	LXR_beta	8952	0.58
4311	NR1C2	PPAR_delta	1633	0.58
4316	NR1C2	PPAR_delta	1638	0.58
6305	NR1C3	PPAR_gamma	3033	0.58
6830	NR1C3	PPAR_gamma	4627	0.58
6962	NR1C3	PPAR_gamma	4759	0.58
7672	NR1C3	PPAR_gamma	8037	0.58
8146	NR1C3	PPAR_gamma	8511	0.58
4968	NR1C2	PPAR_delta	2635	0.585
1213	NR1C1	PPAR_alpha	3889	0.588
1816	NR1C1	PPAR_alpha	5371	0.589
3359	NR1C1	PPAR_alpha	11210	0.589
1204	NR1C1	PPAR_alpha	3880	0.59
3591	NR1H4	FXR	5786	0.59
4227	NR1H3	LXR_alpha	10571	0.59
8341	NR1C3	PPAR_gamma	9683	0.59
7016	NR1C3	PPAR_gamma	4813	0.591
1026	NR1C1	PPAR_alpha	3702	0.592
9019	NR2B1	RXR_alpha	6065	0.592
2374	NR1C1	PPAR_alpha	8966	0.594
3411	NR1C1	PPAR_alpha	11262	0.594
112	NR1H2	LXR_beta	5443	0.6
237	NR1H2	LXR_beta	5568	0.6
304	NR1H2	LXR_beta	5635	0.6
386	NR1H2	LXR_beta	8543	0.6
397	NR1H2	LXR_beta	8554	0.6
1759	NR1C1	PPAR_alpha	5314	0.6
2117	NR1C1	PPAR_alpha	7585	0.6
2830	NR1C1	PPAR_alpha	9422	0.6
3303	NR1C1	PPAR_alpha	11154	0.6
3586	NR1H4	FXR	5781	0.6
4600	NR1C2	PPAR_delta	2267	0.6
5705	NR1C3	PPAR_gamma	1879	0.6
6096	NR1C3	PPAR_gamma	2824	0.6
6390	NR1C3	PPAR_gamma	3118	0.6
7092	NR1C3	PPAR_gamma	6254	0.6
7826	NR1C3	PPAR_gamma	8191	0.6
7832	NR1C3	PPAR_gamma	8197	0.6
9220	NR2B3	RXR_gamma	4274	0.6
3516	NR1H4	FXR	5711	0.602
8070	NR1C3	PPAR_gamma	8435	0.605
6729	NR1C3	PPAR_gamma	4526	0.606
6573	NR1C3	PPAR_gamma	4370	0.607
4134	NR1H3	LXR_alpha	10478	0.608
4788	NR1C2	PPAR_delta	2455	0.61
4746	NR1C2	PPAR_delta	2413	0.61
6167	NR1C3	PPAR_gamma	2895	0.61
6222	NR1C3	PPAR_gamma	2950	0.61
574	NR1H2	LXR_beta	8731	0.612
2718	NR1C1	PPAR_alpha	9310	0.615
3533	NR1H4	FXR	5728	0.617
6309	NR1C3	PPAR_gamma	3037	0.617
8031	NR1C3	PPAR_gamma	8396	0.617
2546	NR1C1	PPAR_alpha	9138	0.618
3107	NR1C1	PPAR_alpha	10958	0.62
1012	NR1C1	PPAR_alpha	3688	0.62
1133	NR1C1	PPAR_alpha	3809	0.62
1560	NR1C1	PPAR_alpha	5115	0.62
1949	NR1C1	PPAR_alpha	7417	0.62
2882	NR1C1	PPAR_alpha	9474	0.62
4242	NR1H3	LXR_alpha	10586	0.62
6961	NR1C3	PPAR_gamma	4758	0.62
7594	NR1C3	PPAR_gamma	7308	0.62
7740	NR1C3	PPAR_gamma	8105	0.62
9273	NR2B3	RXR_gamma	10053	0.62
140	NR1H2	LXR_beta	5471	0.622
209	NR1H2	LXR_beta	5540	0.63
1106	NR1C1	PPAR_alpha	3782	0.63
4250	NR1D1	Rev_erb_alpha	5668	0.63
4251	NR1D1	Rev_erb_alpha	5669	0.63
4265	NR1D1	Rev_erb_alpha	5683	0.63
8879	NR2B1	RXR_alpha	3454	0.63
1817	NR1C1	PPAR_alpha	5372	0.631
3360	NR1C1	PPAR_alpha	11211	0.631
4967	NR1C2	PPAR_delta	2634	0.631
5262	NR1C2	PPAR_delta	6666	0.631
7030	NR1C3	PPAR_gamma	4827	0.631
8047	NR1C3	PPAR_gamma	8412	0.632
8782	NR2B1	RXR_alpha	3357	0.633
9319	NR2B3	RXR_gamma	10099	0.633
9506	NR2B2	RXR_beta	4118	0.635
9572	NR2B2	RXR_beta	4184	0.635
2612	NR1C1	PPAR_alpha	9204	0.637
5009	NR1C2	PPAR_delta	2676	0.638
6696	NR1C3	PPAR_gamma	4493	0.639
3550	NR1H4	FXR	5745	0.64
4491	NR1C2	PPAR_delta	2158	0.64
4605	NR1C2	PPAR_delta	2272	0.64
5641	NR1C3	PPAR_gamma	1815	0.64
6447	NR1C3	PPAR_gamma	3175	0.64
7599	NR1C3	PPAR_gamma	7313	0.64
7859	NR1C3	PPAR_gamma	8224	0.64
8339	NR1C3	PPAR_gamma	9681	0.64
1111	NR1C1	PPAR_alpha	3787	0.642
6322	NR1C3	PPAR_gamma	3050	0.642
1265	NR1C1	PPAR_alpha	3941	0.643
2393	NR1C1	PPAR_alpha	8985	0.644
7949	NR1C3	PPAR_gamma	8314	0.644
568	NR1H2	LXR_beta	8725	0.646
2639	NR1C1	PPAR_alpha	9231	0.648
427	NR1H2	LXR_beta	8584	0.65
797	NR1H2	LXR_beta	8954	0.65
2694	NR1C1	PPAR_alpha	9286	0.65
5376	NR1C2	PPAR_delta	6780	0.65
5683	NR1C3	PPAR_gamma	1857	0.65
8152	NR1C3	PPAR_gamma	8517	0.65
8941	NR2B1	RXR_alpha	5987	0.65
9224	NR2B3	RXR_gamma	4278	0.65
4988	NR1C2	PPAR_delta	2655	0.656
437	NR1H2	LXR_beta	8594	0.66
1494	NR1C1	PPAR_alpha	5049	0.66
2767	NR1C1	PPAR_alpha	9359	0.66
3054	NR1C1	PPAR_alpha	10905	0.66
5454	NR1C2	PPAR_delta	6858	0.66
6603	NR1C3	PPAR_gamma	4400	0.66
6685	NR1C3	PPAR_gamma	4482	0.661
6089	NR1C3	PPAR_gamma	2817	0.669
9331	NR2B3	RXR_gamma	10111	0.669
3113	NR1C1	PPAR_alpha	10964	0.67
394	NR1H2	LXR_beta	8551	0.67
1566	NR1C1	PPAR_alpha	5121	0.67
1650	NR1C1	PPAR_alpha	5205	0.67
1747	NR1C1	PPAR_alpha	5302	0.67
2595	NR1C1	PPAR_alpha	9187	0.67
2771	NR1C1	PPAR_alpha	9363	0.67
3195	NR1C1	PPAR_alpha	11046	0.67
3291	NR1C1	PPAR_alpha	11142	0.67
6686	NR1C3	PPAR_gamma	4483	0.67
6935	NR1C3	PPAR_gamma	4732	0.67
7073	NR1C3	PPAR_gamma	6235	0.67
7216	NR1C3	PPAR_gamma	6378	0.67
8181	NR1C3	PPAR_gamma	9523	0.67
8294	NR1C3	PPAR_gamma	9636	0.67
2798	NR1C1	PPAR_alpha	9390	0.674
6491	NR1C3	PPAR_gamma	3219	0.674
3888	NR1H3	LXR_alpha	10232	0.675
1430	NR1C1	PPAR_alpha	4985	0.68
3009	NR1C1	PPAR_alpha	10860	0.68
3983	NR1H3	LXR_alpha	10327	0.68
5343	NR1C2	PPAR_delta	6747	0.68
8210	NR1C3	PPAR_gamma	9552	0.68
7759	NR1C3	PPAR_gamma	8124	0.684
2859	NR1C1	PPAR_alpha	9451	0.685
3827	NR1H3	LXR_alpha	7915	0.685
8352	NR1C3	PPAR_gamma	9694	0.685
1115	NR1C1	PPAR_alpha	3791	0.686
6680	NR1C3	PPAR_gamma	4477	0.689
2913	NR1C1	PPAR_alpha	9505	0.69
7229	NR1C3	PPAR_gamma	6391	0.69
7973	NR1C3	PPAR_gamma	8338	0.69
8332	NR1C3	PPAR_gamma	9674	0.69
3368	NR1C1	PPAR_alpha	11219	0.692
1825	NR1C1	PPAR_alpha	5380	0.692
6503	NR1C3	PPAR_gamma	3231	0.696
3521	NR1H4	FXR	5716	0.698
113	NR1H2	LXR_beta	5444	0.7
154	NR1H2	LXR_beta	5485	0.7
356	NR1H2	LXR_beta	7964	0.7
835	NR1C1	PPAR_alpha	3511	0.7
960	NR1C1	PPAR_alpha	3636	0.7
1386	NR1C1	PPAR_alpha	4941	0.7
1928	NR1C1	PPAR_alpha	7396	0.7
2152	NR1C1	PPAR_alpha	7620	0.7
2281	NR1C1	PPAR_alpha	7749	0.7
2761	NR1C1	PPAR_alpha	9353	0.7
2981	NR1C1	PPAR_alpha	10832	0.7
3989	NR1H3	LXR_alpha	10333	0.7
4149	NR1H3	LXR_alpha	10493	0.7
4161	NR1H3	LXR_alpha	10505	0.7
4171	NR1H3	LXR_alpha	10515	0.7
4194	NR1H3	LXR_alpha	10538	0.7
4297	NR1C2	PPAR_delta	1619	0.7
4593	NR1C2	PPAR_delta	2260	0.7
5059	NR1C2	PPAR_delta	6463	0.7
5547	NR1C2	PPAR_delta	6951	0.7
5794	NR1C3	PPAR_gamma	1968	0.7
6214	NR1C3	PPAR_gamma	2942	0.7
6380	NR1C3	PPAR_gamma	3108	0.7
6387	NR1C3	PPAR_gamma	3115	0.7
6389	NR1C3	PPAR_gamma	3117	0.7
6839	NR1C3	PPAR_gamma	4636	0.7
8297	NR1C3	PPAR_gamma	9639	0.7
8336	NR1C3	PPAR_gamma	9678	0.7
8337	NR1C3	PPAR_gamma	9679	0.7
6852	NR1C3	PPAR_gamma	4649	0.705
7769	NR1C3	PPAR_gamma	8134	0.705
1218	NR1C1	PPAR_alpha	3894	0.706
6707	NR1C3	PPAR_gamma	4504	0.706
1091	NR1C1	PPAR_alpha	3767	0.71
859	NR1C1	PPAR_alpha	3535	0.71
934	NR1C1	PPAR_alpha	3610	0.71
1296	NR1C1	PPAR_alpha	3972	0.71
4008	NR1H3	LXR_alpha	10352	0.71
6899	NR1C3	PPAR_gamma	4696	0.71
7289	NR1C3	PPAR_gamma	7003	0.71
8926	NR2B1	RXR_alpha	5972	0.713
8369	NR1C3	PPAR_gamma	9711	0.714
7739	NR1C3	PPAR_gamma	8104	0.716
2515	NR1C1	PPAR_alpha	9107	0.718
7930	NR1C3	PPAR_gamma	8295	0.718
2840	NR1C1	PPAR_alpha	9432	0.72
4878	NR1C2	PPAR_delta	2545	0.72
5196	NR1C2	PPAR_delta	6600	0.72
5445	NR1C2	PPAR_delta	6849	0.72
5633	NR1C3	PPAR_gamma	1807	0.72
6837	NR1C3	PPAR_gamma	4634	0.72
1621	NR1C1	PPAR_alpha	5176	0.723
3166	NR1C1	PPAR_alpha	11017	0.723
2542	NR1C1	PPAR_alpha	9134	0.726
6678	NR1C3	PPAR_gamma	4475	0.728
6332	NR1C3	PPAR_gamma	3060	0.73
436	NR1H2	LXR_beta	8593	0.73
1097	NR1C1	PPAR_alpha	3773	0.73
1997	NR1C1	PPAR_alpha	7465	0.73
5886	NR1C3	PPAR_gamma	2060	0.73
936	NR1C1	PPAR_alpha	3612	0.735
8059	NR1C3	PPAR_gamma	8424	0.738
1437	NR1C1	PPAR_alpha	4992	0.74
2436	NR1C1	PPAR_alpha	9028	0.74
3014	NR1C1	PPAR_alpha	10865	0.74
3472	NR1C1	PPAR_alpha	11323	0.74
5434	NR1C2	PPAR_delta	6838	0.74
6724	NR1C3	PPAR_gamma	4521	0.74
6951	NR1C3	PPAR_gamma	4748	0.74
8091	NR1C3	PPAR_gamma	8456	0.74
1666	NR1C1	PPAR_alpha	5221	0.745
3211	NR1C1	PPAR_alpha	11062	0.745
3489	NR1C1	PPAR_alpha	11340	0.75
2458	NR1C1	PPAR_alpha	9050	0.75
3709	NR1H4	FXR	5904	0.75
6550	NR1C3	PPAR_gamma	4347	0.75
7217	NR1C3	PPAR_gamma	6379	0.75
7895	NR1C3	PPAR_gamma	8260	0.75
8878	NR2B1	RXR_alpha	3453	0.75
7703	NR1C3	PPAR_gamma	8068	0.752
1882	NR1C1	PPAR_alpha	7350	0.754
6467	NR1C3	PPAR_gamma	3195	0.755
7447	NR1C3	PPAR_gamma	7161	0.757
6523	NR1C3	PPAR_gamma	3251	0.759
422	NR1H2	LXR_beta	8579	0.76
1577	NR1C1	PPAR_alpha	5132	0.76
3123	NR1C1	PPAR_alpha	10974	0.76
7433	NR1C3	PPAR_gamma	7147	0.76
7879	NR1C3	PPAR_gamma	8244	0.76
7881	NR1C3	PPAR_gamma	8246	0.76
9171	NR2B1	RXR_alpha	6217	0.76
7024	NR1C3	PPAR_gamma	4821	0.762
8052	NR1C3	PPAR_gamma	8417	0.762
995	NR1C1	PPAR_alpha	3671	0.765
368	NR1H2	LXR_beta	7976	0.77
667	NR1H2	LXR_beta	8824	0.77
1724	NR1C1	PPAR_alpha	5279	0.77
3268	NR1C1	PPAR_alpha	11119	0.77
3849	NR1H3	LXR_alpha	7938	0.77
5109	NR1C2	PPAR_delta	6513	0.77
6857	NR1C3	PPAR_gamma	4654	0.77
7462	NR1C3	PPAR_gamma	7176	0.77
9011	NR2B1	RXR_alpha	6057	0.77
9450	NR2B2	RXR_beta	4062	0.77
6907	NR1C3	PPAR_gamma	4704	0.772
996	NR1C1	PPAR_alpha	3672	0.773
5460	NR1C2	PPAR_delta	6864	0.775
7292	NR1C3	PPAR_gamma	7006	0.78
7724	NR1C3	PPAR_gamma	8089	0.787
2079	NR1C1	PPAR_alpha	7547	0.79
2716	NR1C1	PPAR_alpha	9308	0.79
3587	NR1H4	FXR	5782	0.79
1211	NR1C1	PPAR_alpha	3887	0.792
5263	NR1C2	PPAR_delta	6667	0.794
5244	NR1C2	PPAR_delta	6648	0.794
5568	NR1C2	PPAR_delta	6972	0.794
5577	NR1C2	PPAR_delta	6981	0.794
7031	NR1C3	PPAR_gamma	4828	0.794
367	NR1H2	LXR_beta	7975	0.795
2491	NR1C1	PPAR_alpha	9083	0.795
3536	NR1H4	FXR	5731	0.796
2373	NR1C1	PPAR_alpha	8965	0.798
3410	NR1C1	PPAR_alpha	11261	0.798
313	NR1H2	LXR_beta	5644	0.8
413	NR1H2	LXR_beta	8570	0.8
1168	NR1C1	PPAR_alpha	3844	0.8
4165	NR1H3	LXR_alpha	10509	0.8
4193	NR1H3	LXR_alpha	10537	0.8
4312	NR1C2	PPAR_delta	1634	0.8
5089	NR1C2	PPAR_delta	6493	0.8
5546	NR1C2	PPAR_delta	6950	0.8
5548	NR1C2	PPAR_delta	6952	0.8
5792	NR1C3	PPAR_gamma	1966	0.8
5827	NR1C3	PPAR_gamma	2001	0.8
6030	NR1C3	PPAR_gamma	2758	0.8
6300	NR1C3	PPAR_gamma	3028	0.8
6386	NR1C3	PPAR_gamma	3114	0.8
6841	NR1C3	PPAR_gamma	4638	0.8
6918	NR1C3	PPAR_gamma	4715	0.8
7245	NR1C3	PPAR_gamma	6407	0.8
7247	NR1C3	PPAR_gamma	6409	0.8
7487	NR1C3	PPAR_gamma	7201	0.8
7581	NR1C3	PPAR_gamma	7295	0.8
7873	NR1C3	PPAR_gamma	8238	0.8
8299	NR1C3	PPAR_gamma	9641	0.8
8311	NR1C3	PPAR_gamma	9653	0.8
8317	NR1C3	PPAR_gamma	9659	0.8
8325	NR1C3	PPAR_gamma	9667	0.8
1490	NR1C1	PPAR_alpha	5045	0.808
961	NR1C1	PPAR_alpha	3637	0.81
966	NR1C1	PPAR_alpha	3642	0.81
1074	NR1C1	PPAR_alpha	3750	0.81
5192	NR1C2	PPAR_delta	6596	0.81
5464	NR1C2	PPAR_delta	6868	0.81
9471	NR2B2	RXR_beta	4083	0.81
373	NR1H2	LXR_beta	7981	0.812
7602	NR1C3	PPAR_gamma	7316	0.815
6733	NR1C3	PPAR_gamma	4530	0.816
4233	NR1H3	LXR_alpha	10577	0.82
7234	NR1C3	PPAR_gamma	6396	0.82
9118	NR2B1	RXR_alpha	6164	0.82
7775	NR1C3	PPAR_gamma	8140	0.826
1675	NR1C1	PPAR_alpha	5230	0.827
3220	NR1C1	PPAR_alpha	11071	0.827
1202	NR1C1	PPAR_alpha	3878	0.828
909	NR1C1	PPAR_alpha	3585	0.83
1081	NR1C1	PPAR_alpha	3757	0.83
4951	NR1C2	PPAR_delta	2618	0.83
5072	NR1C2	PPAR_delta	6476	0.83
6095	NR1C3	PPAR_gamma	2823	0.83
7294	NR1C3	PPAR_gamma	7008	0.83
7977	NR1C3	PPAR_gamma	8342	0.83
2142	NR1C1	PPAR_alpha	7610	0.833
1889	NR1C1	PPAR_alpha	7357	0.836
6496	NR1C3	PPAR_gamma	3224	0.836
6498	NR1C3	PPAR_gamma	3226	0.837
3258	NR1C1	PPAR_alpha	11109	0.84
1179	NR1C1	PPAR_alpha	3855	0.84
1714	NR1C1	PPAR_alpha	5269	0.84
3503	NR1H4	FXR	5698	0.84
